"Model","AUC_testing","Accuracy_testing","Kappa_testing","Sensitivity_testing","Specificity_testing","Precision_testing","Recall_testing","F1_testing","AUC_validation","Accuracy_validation","Kappa_validation","Sensitivity_validation","Specificity_validation","Precision_validation","Recall_validation","F1_validation"
"Random forest",0.93745704467354,0.937394247038917,0.874778814272707,0.931972789115646,0.942760942760943,0.941580756013746,0.931972789115646,0.936752136752137,0.872986654394846,0.872340425531915,0.74187643020595,0.837209302325581,0.901960784313726,0.878048780487805,0.837209302325581,0.857142857142857
"Random forest",0.952628263857077,0.952622673434856,0.905246160717353,0.95578231292517,0.94949494949495,0.949324324324324,0.95578231292517,0.952542372881356,0.873696113074205,0.870820668693009,0.738461538461539,0.827242524916944,0.907563025210084,0.882978723404255,0.827242524916944,0.854202401372213
"Random forest",0.934296488171649,0.934010152284264,0.868001030839275,0.921768707482993,0.946127946127946,0.944250871080139,0.921768707482993,0.932874354561102,0.836640815085158,0.834346504559271,0.66391130354917,0.774086378737541,0.88515406162465,0.85036496350365,0.774086378737541,0.810434782608696
"Random forest",0.949463696369637,0.949238578680203,0.898464075868467,0.938775510204082,0.95959595959596,0.958333333333333,0.938775510204082,0.948453608247423,0.853160502951572,0.851063829787234,0.698066207800721,0.79734219269103,0.896358543417367,0.866425992779783,0.79734219269103,0.830449826989619
"Random forest",0.945961736739604,0.94585448392555,0.891698735568994,0.938775510204082,0.952861952861953,0.951724137931034,0.938775510204082,0.945205479452055,0.855461264713934,0.854103343465046,0.704538013227686,0.807308970099668,0.893557422969188,0.864768683274021,0.807308970099668,0.835051546391752
"Random forest",0.956040683557062,0.956006768189509,0.912008246005841,0.952380952380952,0.95959595959596,0.958904109589041,0.952380952380952,0.955631399317406,0.840966885824988,0.841945288753799,0.683070738507424,0.857142857142857,0.829131652661064,0.808777429467085,0.857142857142857,0.832258064516129
"Random forest",0.940841924398625,0.94077834179357,0.881547527014723,0.935374149659864,0.946127946127946,0.945017182130584,0.935374149659864,0.94017094017094,0.853274150439099,0.849544072948328,0.694424377750049,0.784053156146179,0.904761904761905,0.874074074074074,0.784053156146179,0.82661996497373
"Random forest",0.945961736739604,0.94585448392555,0.891698735568994,0.938775510204082,0.952861952861953,0.951724137931034,0.938775510204082,0.945205479452055,0.855461264713934,0.854103343465046,0.704538013227686,0.807308970099668,0.893557422969188,0.864768683274021,0.807308970099668,0.835051546391752
"Random forest",0.956117539237026,0.956006768189509,0.912005222649808,0.948979591836735,0.962962962962963,0.962068965517241,0.948979591836735,0.955479452054795,0.855855344662903,0.854103343465046,0.704383148791194,0.803986710963455,0.896358543417367,0.867383512544803,0.803986710963455,0.83448275862069
"Random forest",0.952732271737885,0.95093062605753,0.90185366524077,0.945578231292517,0.956228956228956,0.9553264604811,0.945578231292517,0.95042735042735,0.834863517683361,0.832826747720365,0.660916901685577,0.774086378737541,0.882352941176471,0.847272727272727,0.774086378737541,0.809027777777778
"Random forest",0.949347004238744,0.949238578680203,0.898467564595932,0.942176870748299,0.956228956228956,0.955172413793103,0.942176870748299,0.948630136986301,0.852355645336379,0.851063829787234,0.69838255516993,0.803986710963455,0.890756302521008,0.861209964412811,0.803986710963455,0.831615120274914
"Random forest",0.957864524851624,0.957698815566836,0.915388183551807,0.948979591836735,0.966329966329966,0.965397923875433,0.948979591836735,0.957118353344769,0.834456162293793,0.832826747720365,0.661094723041626,0.777408637873754,0.879551820728291,0.844765342960289,0.777408637873754,0.809688581314879
"Random forest",0.939304867986799,0.939086294416244,0.878156891042161,0.928571428571429,0.94949494949495,0.947916666666667,0.928571428571429,0.938144329896907,0.853605506764776,0.851063829787234,0.69790778513806,0.794019933554817,0.899159663865546,0.869090909090909,0.794019933554817,0.829861111111111
"Random forest",0.951230973775903,0.95093062605753,0.901846920367666,0.938775510204082,0.962962962962963,0.961672473867596,0.938775510204082,0.950086058519793,0.848308017963901,0.844984802431611,0.685247193224345,0.780730897009967,0.899159663865546,0.867158671586716,0.780730897009967,0.821678321678322
"Random forest",0.946077420242024,0.94585448392555,0.891695014259698,0.935374149659864,0.956228956228956,0.954861111111111,0.935374149659864,0.945017182130584,0.827194346289753,0.826747720364742,0.649322599646574,0.780730897009967,0.865546218487395,0.830388692579505,0.780730897009967,0.804794520547945
"Support vector machines",0.950955129526558,0.95093062605753,0.901863780812505,0.95578231292517,0.946127946127946,0.946127946127946,0.95578231292517,0.95093062605753,0.680159652556888,0.582066869300912,0.206617150573937,0.933554817275748,0.285714285714286,0.524253731343284,0.933554817275748,0.671445639187575
"Support vector machines",0.96109444075406,0.961082910321489,0.922162477882187,0.959183673469388,0.962962962962963,0.962457337883959,0.959183673469388,0.960817717206133,0.675857843137255,0.572948328267477,0.190896281320836,0.93687707641196,0.266106442577031,0.518382352941177,0.93687707641196,0.667455621301775
"Support vector machines",0.954381443298969,0.954314720812183,0.908622377982786,0.948979591836735,0.95959595959596,0.958762886597938,0.948979591836735,0.953846153846154,0.675857843137255,0.572948328267477,0.190896281320836,0.93687707641196,0.266106442577031,0.518382352941177,0.93687707641196,0.667455621301775
"Support vector machines",0.96109444075406,0.961082910321489,0.922162477882187,0.959183673469388,0.962962962962963,0.962457337883959,0.959183673469388,0.960817717206133,0.670935633709356,0.566869300911854,0.180182385702919,0.93687707641196,0.254901960784314,0.514598540145985,0.93687707641196,0.664310954063604
"Support vector machines",0.935968972707899,0.935702199661591,0.871418756441086,0.948979591836735,0.922558922558923,0.923841059602649,0.948979591836735,0.936241610738255,0.677059812635119,0.574468085106383,0.193578037869968,0.93687707641196,0.26890756302521,0.519337016574586,0.93687707641196,0.66824644549763
"Support vector machines",0.946234093775077,0.94585448392555,0.89169129269466,0.931972789115646,0.95959595959596,0.958041958041958,0.931972789115646,0.944827586206897,0.677059812635119,0.574468085106383,0.193578037869968,0.93687707641196,0.26890756302521,0.519337016574586,0.93687707641196,0.66824644549763
"Support vector machines",0.951230973775903,0.95093062605753,0.901846920367666,0.938775510204082,0.962962962962963,0.961672473867596,0.938775510204082,0.950086058519793,0.67342032967033,0.569908814589666,0.185536709325822,0.93687707641196,0.260504201680672,0.516483516483517,0.93687707641196,0.665879574970484
"Support vector machines",0.956040683557062,0.956006768189509,0.912008246005841,0.952380952380952,0.95959595959596,0.958904109589041,0.952380952380952,0.955631399317406,0.671791176235087,0.571428571428571,0.18781788099761,0.933554817275748,0.266106442577031,0.517495395948435,0.933554817275748,0.665876777251185
"Support vector machines",0.955286419469636,0.954314720812183,0.908606677090672,0.931972789115646,0.976430976430976,0.97508896797153,0.931972789115646,0.953043478260869,0.674234165916236,0.574468085106383,0.193182514867268,0.933554817275748,0.271708683473389,0.519408502772643,0.933554817275748,0.667458432304038
"Support vector machines",0.947543518094366,0.947546531302876,0.895092161544672,0.948979591836735,0.946127946127946,0.945762711864407,0.948979591836735,0.947368421052632,0.700320512820513,0.585106382978723,0.214316330904415,0.953488372093023,0.274509803921569,0.525641025641026,0.953488372093023,0.677685950413223
"Support vector machines",0.93745704467354,0.937394247038917,0.874778814272707,0.931972789115646,0.942760942760943,0.941580756013746,0.931972789115646,0.936752136752137,0.675857843137255,0.572948328267477,0.190896281320836,0.93687707641196,0.266106442577031,0.518382352941177,0.93687707641196,0.667455621301775
"Support vector machines",0.957793100288633,0.957698815566836,0.915402717419311,0.965986394557823,0.94949494949495,0.949832775919732,0.965986394557823,0.957841483979764,0.668400673400673,0.563829787234043,0.174833302746681,0.93687707641196,0.249299719887955,0.512727272727273,0.93687707641196,0.662749706227967
"Support vector machines",0.937593080536144,0.937394247038917,0.874800322918635,0.948979591836735,0.925925925925926,0.926910299003322,0.948979591836735,0.93781512605042,0.670552760577915,0.569908814589666,0.185137535992158,0.933554817275748,0.263305322128852,0.516544117647059,0.933554817275748,0.66508875739645
"Support vector machines",0.948022015823873,0.947546531302876,0.895074137071972,0.931972789115646,0.962962962962963,0.96140350877193,0.931972789115646,0.946459412780656,0.675857843137255,0.572948328267477,0.190896281320836,0.93687707641196,0.266106442577031,0.518382352941177,0.93687707641196,0.667455621301775
"Support vector machines",0.949271544417465,0.949238578680203,0.898471053083662,0.945578231292517,0.952861952861953,0.952054794520548,0.945578231292517,0.948805460750853,0.678251049751877,0.575987841945289,0.19626110940852,0.93687707641196,0.271708683473389,0.520295202952029,0.93687707641196,0.669039145907473
"Support vector machines",0.944633642930857,0.944162436548223,0.888304726560487,0.928571428571429,0.95959595959596,0.957894736842105,0.928571428571429,0.94300518134715,0.681316009421777,0.583586626139818,0.209308037084791,0.933554817275748,0.288515406162465,0.525233644859813,0.933554817275748,0.672248803827751
"Support vector machines",0.951035196687371,0.949238578680203,0.898443138467883,0.918367346938776,0.97979797979798,0.978260869565217,0.918367346938776,0.947368421052632,0.688076083293035,0.592705167173252,0.225481153538707,0.933554817275748,0.305322128851541,0.531190926275992,0.933554817275748,0.67710843373494
"Support vector machines",0.944633642930857,0.944162436548223,0.888304726560487,0.928571428571429,0.95959595959596,0.957894736842105,0.928571428571429,0.94300518134715,0.683854334514985,0.571428571428571,0.189407375695676,0.946843853820598,0.254901960784314,0.517241379310345,0.946843853820598,0.669014084507042
"Support vector machines",0.949511904489104,0.949238578680203,0.898488491927173,0.962585034013605,0.936026936026936,0.937086092715232,0.962585034013605,0.949664429530201,0.668040293040293,0.566869300911854,0.179780785010103,0.933554817275748,0.257703081232493,0.514652014652015,0.933554817275748,0.663518299881936
"Support vector machines",0.967920962199313,0.967851099830795,0.93569722895085,0.962585034013605,0.973063973063973,0.972508591065292,0.962585034013605,0.967521367521368,0.67342032967033,0.569908814589666,0.185536709325822,0.93687707641196,0.260504201680672,0.516483516483517,0.93687707641196,0.665879574970484
"Neural network",0.944457179534201,0.944162436548223,0.88830856455631,0.931972789115646,0.956228956228956,0.954703832752613,0.931972789115646,0.943201376936317,0.827107279693487,0.819148936170213,0.63094688221709,0.720930232558139,0.901960784313726,0.861111111111111,0.720930232558139,0.784810126582278
"Neural network",0.947748883033566,0.947546531302876,0.895102973256154,0.959183673469388,0.936026936026936,0.93687707641196,0.959183673469388,0.947899159663866,0.697725504102761,0.696048632218845,0.378923026098447,0.578073089700997,0.795518207282913,0.704453441295547,0.578073089700997,0.635036496350365
"Neural network",0.949621689785624,0.949238578680203,0.898460586901244,0.935374149659864,0.962962962962963,0.961538461538462,0.935374149659864,0.948275862068966,0.660683092542729,0.662613981762918,0.313145941675992,0.564784053156146,0.745098039215686,0.651340996168582,0.564784053156146,0.604982206405694
"Neural network",0.942523535744554,0.942470389170897,0.884945719389858,0.948979591836735,0.936026936026936,0.936241610738255,0.948979591836735,0.942567567567568,0.712831241283124,0.688449848024316,0.351920360530033,0.458471760797342,0.882352941176471,0.766666666666667,0.458471760797342,0.573804573804574
"Neural network",0.93745704467354,0.937394247038917,0.874778814272707,0.931972789115646,0.942760942760943,0.941580756013746,0.931972789115646,0.936752136752137,0.727515525050194,0.729483282674772,0.454165851112416,0.694352159468439,0.759103641456583,0.708474576271186,0.694352159468439,0.701342281879195
"Neural network",0.949347004238744,0.949238578680203,0.898467564595932,0.942176870748299,0.956228956228956,0.955172413793103,0.942176870748299,0.948630136986301,0.784239697967708,0.773556231003039,0.53594857862302,0.644518272425249,0.882352941176471,0.822033898305085,0.644518272425249,0.722532588454376
"Neural network",0.957695831424645,0.957698815566836,0.91539690447151,0.959183673469388,0.956228956228956,0.955932203389831,0.959183673469388,0.957555178268251,0.74622783855149,0.712765957446808,0.401858460709716,0.478405315614618,0.910364145658263,0.818181818181818,0.478405315614618,0.60377358490566
"Neural network",0.942576469240463,0.942470389170897,0.884929906542056,0.935374149659864,0.94949494949495,0.948275862068966,0.935374149659864,0.941780821917808,0.730714824594493,0.700607902735562,0.376540300316477,0.465116279069767,0.899159663865546,0.795454545454545,0.465116279069767,0.587002096436059
"Neural network",0.937550127179816,0.937394247038917,0.874774511656674,0.928571428571429,0.946127946127946,0.944636678200692,0.928571428571429,0.936535162950257,0.644306476647383,0.64741641337386,0.28671420160921,0.588039867109635,0.697478991596639,0.621052631578947,0.588039867109635,0.604095563139932
"Neural network",0.952621452621453,0.952622673434856,0.905242905242905,0.952380952380952,0.952861952861953,0.952380952380952,0.952380952380952,0.952380952380952,0.718362875361667,0.720364741641337,0.435177323492913,0.677740863787375,0.756302521008403,0.701030927835051,0.677740863787375,0.689189189189189
"Neural network",0.966194392266459,0.966159052453469,0.932314035389108,0.962585034013605,0.96969696969697,0.969178082191781,0.962585034013605,0.965870307167235,0.773470445661768,0.70516717325228,0.379516842463423,0.40531561461794,0.957983193277311,0.89051094890511,0.40531561461794,0.557077625570776
"Neural network",0.941237421999125,0.939086294416244,0.878127577673907,0.904761904761905,0.973063973063973,0.970802919708029,0.904761904761905,0.936619718309859,0.659838662392071,0.662613981762918,0.316386031579637,0.59468438538206,0.719887955182073,0.6415770609319,0.59468438538206,0.617241379310345
"Neural network",0.942475950526798,0.942470389170897,0.884941766585358,0.945578231292517,0.939393939393939,0.939189189189189,0.945578231292517,0.942372881355932,0.68270683929345,0.683890577507599,0.356799789459833,0.591362126245847,0.761904761904762,0.67680608365019,0.591362126245847,0.631205673758865
"Neural network",0.930968096809681,0.930626057529611,0.861269988492125,0.945578231292517,0.915824915824916,0.917491749174917,0.945578231292517,0.931323283082077,0.71022219241774,0.691489361702128,0.360308414347972,0.481727574750831,0.868347338935574,0.755208333333333,0.481727574750831,0.588235294117647
"Neural network",0.952656113987263,0.952622673434856,0.905239649544752,0.948979591836735,0.956228956228956,0.955479452054795,0.948979591836735,0.95221843003413,0.67003937007874,0.642857142857143,0.251034108632264,0.358803986710963,0.882352941176471,0.72,0.358803986710963,0.478935698447894
"Neural network",0.947639391579237,0.947546531302876,0.895099369599945,0.95578231292517,0.939393939393939,0.939799331103679,0.95578231292517,0.947723440134907,0.755336366690079,0.74468085106383,0.475801633140809,0.601328903654485,0.865546218487395,0.790393013100437,0.601328903654485,0.683018867924528
"Neural network",0.946234093775077,0.94585448392555,0.89169129269466,0.931972789115646,0.95959595959596,0.958041958041958,0.931972789115646,0.944827586206897,0.664560624160072,0.667173252279635,0.328615224055835,0.627906976744186,0.700280112044818,0.638513513513513,0.627906976744186,0.633165829145729
"Neural network",0.954617870896754,0.954314720812183,0.908616098273344,0.942176870748299,0.966329966329966,0.965156794425087,0.942176870748299,0.953528399311532,0.796349985132322,0.797872340425532,0.59311332422053,0.784053156146179,0.80952380952381,0.776315789473684,0.784053156146179,0.780165289256198
"Neural network",0.95502156853747,0.954314720812183,0.908609817700727,0.935374149659864,0.973063973063973,0.971731448763251,0.935374149659864,0.953206239168111,0.797100092572368,0.778115501519757,0.543233708313919,0.621262458471761,0.910364145658263,0.853881278538813,0.621262458471761,0.719230769230769
"Neural network",0.935558417070984,0.934010152284264,0.867978348655383,0.904761904761905,0.962962962962963,0.96028880866426,0.904761904761905,0.93169877408056,0.690729504726965,0.693009118541033,0.378949434159744,0.637873754152824,0.739495798319328,0.673684210526316,0.637873754152824,0.655290102389078
